"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"10","2","Red/Blue","RU Spellslinger","Spells","7","16","17","2.78","Staggershock, Chart a Course, Faerie Conclave, Phantom Interference, Hypnotic Sprite, Stock Up, Eddymurk Crab, Confounding Riddle, Floodpits Drowner, Lightning Bolt, Behold the Unspeakable, Hieroglyphic Illumination, Lórien Revealed, Daze, Balmor, Battlemage Captain, Miscalculation, Serum Visionary, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Into the Roil, Expressive Iteration, Counterspell, Control Magic, Murmuring Mystic, Third Path Iconoclast","Everflowing Chalice, Frost Trickster, Oliphaunt, Icy Manipulator, Sacred Foundry, Heartfire Hero, Ashnod's Altar, Sicarian Infiltrator, Rally at the Hornburg, Pestermite, Colossal Skyturtle, Hordeling Outburst, Faerie Seer, Mandibular Kite, At Knifepoint, Fallaji Archaeologist, Sharae of Numbing Depths, Archive Dragon, Highway Robbery, Hero of the Dunes, City of Brass"
"10","3","Black","B Midrange","Black","13","10","17","2.61","Syr Konrad, the Grim, Iron-Shield Elf, Sheoldred's Edict, Thought-Stalker Warlock, Order of Midnight, Inquisition of Kozilek, Priest of the Blood Rite, Undead Gladiator, Unearth, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Ravenous Chupacabra, Demonic Tutor, Underground Mortuary, Wreckage Wickerfolk, Bastion of Remembrance, Forsaken Miner, Gonti, Lord of Luxury, Faerie Dreamthief, Insidious Roots, Accursed Marauder, Spider Spawning, Live or Die, Cult Conscript, Tortured Existence, Dismember","Deceptive Landscape, Summon: Fenrir, Spectral Procession, The Underworld Cookbook, Imperious Perfect, The Aesir Escape Valhalla, Sprout Swarm, Spinewoods Armadillo, Elas il-Kor, Sadistic Pilgrim, Foreboding Landscape, Heroic Reinforcements, Chainweb Aracnir, Descendant of Storms, Lluwen, Exchange Student, Gary Clone, Rise of the Ants, Bramble Wurm, Shi'ar Soldier, Collector's Vault, Surrak, the Hunt Caller, Pummeler for Hire"
"10","4","Green/Red/White","GRW Stompy","Green/Red/White","15","8","17","3.17","Avacyn's Pilgrim, Fabled Passage, Stomping Ground, Charging Monstrosaur, Beanstalk Giant, Eusocial Engineering, Aftermath Analyst, Elvish Mystic, Thrashing Brontodon, Pack Guardian, Bonder's Ornament, Okoye, Dora Milaje Leader, Rampant Growth, Chain Lightning, Shuri, Vibranium Technologist, Seismic Sense, Eldrazi Repurposer, Galewind Moose, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Plains, Fertile Ground, Writhing Chrysalis, Spinewoods Paladin, Malevolent Rumble, Sheltered Thicket, Satyr Wayfinder, Grizzly Fate, Brazen Collector, Sunbaked Canyon","Bountiful Landscape, Treasure Keeper, Razorkin Hordecaller, Embereth Shieldbreaker, Sheltering Landscape, Drown in Sorrow, Tolls of War, Primordial Pachyderm, Reckless Pyrosurfer, Basalt Monolith, Overwhelming Encounter, Sontaran General, Unnerving Grasp, Air Nomad Legacy, Raven's Crime, The Neutrinos, Twinshot Sniper"
"10","5","Black/Blue","BU Reanimator","Spells","8","15","17","3.09","Ponder, Shefet Archfiend, Undercity Sewers, Lively Dirge, Dance of the Dead, Fetid Pools, Duress, Baleful Strix, The Eldest Reborn, Talisman of Dominance, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sinister Starfish, Intimidation Campaign, Resentful Revelation, Striped Riverwinder, Bitter Triumph, Isolated Chapel, Night's Whisper, Hymn to Tourach, Diresight, Dinrova Horror, Island, Island, Memory Lapse, Animate Dead, Mirrorshell Crab, Unburial Rites, Night Nurse, Healer of Heroes, Deep-Cavern Bat, Hallowed Fountain, Watery Grave","Drix Interception, Agonizing Remorse, Ninja of the Deep Hours, Elixir of Immortality, Eldrazi Ravager, Contaminated Landscape, Nyxborn Hydra, Triarch Praetorian, Eviscerator's Insight, Mouth of the Storm, Sandstone Oracle, Faebloom Trick, Call of the Death-Dweller, Arms of Hadar, Coastline Marauders, Sonic Screwdriver, Loxodon Warhammer"
"10","6","Black/Red","BR Aristocrats","Humans, Creatures","16","7","17","2.22","Dragon's Rage Channeler, Cut Down, Go for the Throat, Blood Artist, Morbid Opportunist, Blood Crypt, Lord Skitter's Butcher, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Spiteful Prankster, Scrapwork Mutt, Bone Shards, Marionette Apprentice, Skittering Precursor, Mogg War Marshal, Flametongue Yearling, Shock Brigade, Sawblade Skinripper, Ghostfire Slice, Samurai's Katana, Reassembling Skeleton, Geological Appraiser, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Goliath, Mass Manipulator, Lampad of Death's Vigil, Power Word Kill, Weaponize the Monsters","Amethyst Dragon, Eternal Student, Painter's Studio // Defaced Gallery, Dragon Trainer, Vampire Sovereign, Night Clubber, Imodane's Recruiter, Iraxxa, Empress of Mars, Kumano Faces Kakkazan, Epochrasite, Ahn-Crop Crasher, Psychic Spiral, Necromancy, Wurmcoil Larva, Mad Ratter, Arabella, Abandoned Doll, Shattered Landscape, Adanto Vanguard, Dream Beavers, Liliana's Devotee, Electrostatic Infantry"
"10","7","Green/Blue","GU Ramp","Elves, Creatures","16","7","17","2.57","Utopia Sprawl, Prismatic Vista, Reclamation Sage, Simic Growth Chamber, Justice, Vance Astrovik, Mulldrifter, Glacier Godmaw, Wall of Roots, Arbor Elf, Llanowar Elves, Trumpeting Herd, Wild Growth, Rishkar, Peema Renegade, Beast Within, Stampeding Scurryfoot, Duskwatch Recruiter, Temur Sabertooth, Under the Skin, Bridgeworks Battle, Joraga Treespeaker, Timeless Witness, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Biomechan Engineer, Mind Stone, Hedge Maze, Fyndhorn Elves, Sakura-Tribe Elder","Lingering Souls, Meteor Sword, Wayfarer's Bauble, Bane of Bala Ged, Vilespawn Spider, Irrigated Farmland, Prava of the Steel Legion, Ash Barrens, Untethered Express, Renata, Called to the Hunt, The Last Ronin's Technique, High-Speed Hoverbike, Thran Dynamo, Codecracker Hound, Peace Strider, Goblin Trenches, Meteor Golem, Thopter Squadron, Perilous Myr"
"10","8","Red/Blue","RU Spellslinger","Spells, Humans","11","12","17","2.74","Fiery Islet, Thirst for Identity, Heartfire Immolator, Curiosity, Thermo-Alchemist, Opera Love Song, Start the TARDIS, Rise from the Tides, Prismari Campus, Fact or Fiction, Reckless Charge, Young Pyromancer, Monstrous Rage, Whirler Rogue, Goblin Surprise, Cynette, Jelly Drover, Iroh's Demonstration, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Island, Island, Island, Island, Island, Island, Island, Shoreline Looter, Slickshot Lockpicker, Moment of Truth, Hearth Elemental, Khenra Spellspear, Arc Trail, Pinnacle Monk","Skoa, Embermage, Tandem Lookout, Bitter Reunion, Journey to Nowhere, Seething Landscape, Leonardo, Leader in Blue, Omen of the Sea, Bonesplitter, Imperial Oath, Gut, True Soul Zealot, Signal Pest, Goblin Banneret, Pyretic Rebirth, Flopsie, Bumi's Buddy, Charging Strifeknight, Eldrazi Skyspawner, Elite Interceptor, Shrine of Burning Rage, Cogwork Librarian, Twinmaw Stormbrood"
"11","1","Green/Blue","GU Ramp","Green/Blue","15","8","17","3.30","Simic Growth Chamber, Splash Lasher, Phantom Interference, A.I.M. Synthoids, Stock Up, Beanstalk Giant, Eternal Witness, Summon: Fenrir, Floodpits Drowner, Arbor Elf, Behold the Unspeakable, Okoye, Dora Milaje Leader, Unnerving Grasp, Colossal Skyturtle, Ka-Zar of the Savage Land, Miscalculation, Shuri, Vibranium Technologist, Hunter's Talent, Riftwing Cloudskate, Galewind Moose, Island, Island, Island, Island, Island, Island, Island, Island, Island, Forest, Forest, Forest, Forest, Forest, Memory Lapse, Plains, Shoreline Looter, Mana Leak, Hedge Maze, Sakura-Tribe Elder","Tandem Lookout, Rubblebelt Maverick, Elves of Deep Shadow, Order of Midnight, Unable to Scream, Vilespawn Spider, Renata, Called to the Hunt, Blossom Prancer, Striped Riverwinder, Mouth of the Storm, Argyr, Tidal Spinner, Faebloom Trick, Propagator Drone, Air Nomad Legacy, Codecracker Hound, Earthrumbler, Fallaji Archaeologist, Rabbit Battery, Lluwen, Exchange Student, Satyr Wayfinder"
"11","2","Red/White","RW Aggro","Humans","15","8","17","2.39","Multiversal Passage, Oliphaunt, Victor Timely, Wily Tycoon, Sunhome Stalwart, Rally the Peasants, Inspiring Vantage, Irreverent Gremlin, Sacred Foundry, Reckless Charge, Prava of the Steel Legion, Imodane's Recruiter, Kumano Faces Kakkazan, Tax Collector, Mogg War Marshal, Arabella, Abandoned Doll, Rally at the Hornburg, Flametongue Yearling, Adanto Vanguard, Mana Tithe, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Rhox Veteran, Burst Lightning, Flametongue Kavu, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Descendant of Storms, Sheltered by Ghosts, Seeker of the Way, Abrade","Amethyst Dragon, Gingerbrute, Eternal Student, Ninja of the Deep Hours, Charging Monstrosaur, Start the TARDIS, Bloodbraid Elf, Scrapwork Mutt, Wall of Omens, Lórien Revealed, Shepherd of the Flock, Pestermite, Meat Locker // Drowned Diner, Rite of the Raging Storm, Getaway Glamer, Fire Magic, Githzerai Monk, Murmuring Mystic, Perilous Landscape"
"11","3","Green/White","GW Counters","Enchantments, Creatures","17","6","17","3.35","Killmonger, Scourge of Wakanda, Glyph Elemental, Veteran Beastrider, Eusocial Engineering, Glacier Godmaw, Scattered Groves, Kitchen Finks, Thrashing Brontodon, Llanowar Elves, Wild Growth, Wolfwillow Haven, Stormkeld Vanguard, Dragon Sniper, Rancor, Bridgeworks Battle, Joraga Treespeaker, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Elite Scaleguard, Plains, Plains, Plains, Plains, Plains, Shepherd of the Clouds, Devoted Druid, Pelakka Wurm, Inspiring Overseer, Battle Screech, Surrak, the Hunt Caller, Mighty Mutanimals","Plumecreed Escort, Cactusfolk Sureshot, Stomping Ground, Elixir of Immortality, Leonardo, Leader in Blue, Spectral Procession, Diligent Webkeepers, Accorder Paladin, Cathar Commando, Momo, Playful Pet, Glimmerpoint Stag, Dream Beavers, Indebted Spirit, Meticulous Archive, Archive Dragon, Tranquil Landscape, Gary Clone, Autarch Mammoth, Grizzly Fate, Environmental Scientist, General Marhault Elsdragon"
"11","4","Black/Red","BR Aristocrats","Creatures","17","6","17","2.57","Fell the Profane, Fabled Passage, Umbral Collar Zealot, Kavaron Harrier, Blood Artist, Timeline Culler, Blood Crypt, Priest of the Blood Rite, Joo Dee, One of Many, Night Clubber, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Spiteful Prankster, Blackcleave Cliffs, Gut, True Soul Zealot, Wurmcoil Larva, Skittering Precursor, Sawblade Skinripper, Reassembling Skeleton, Pyretic Rebirth, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Diresight, Voldaren Epicure, Forsaken Miner, Cult Conscript, Spawning Pit, Goblin Bombardment, Perilous Myr, Sulfurous Springs","Agonizing Remorse, Artisan of Kozilek, Dragon Trainer, The Underworld Cookbook, Bane of Bala Ged, Bonesplitter, Undead Gladiator, Tolls of War, Signal Pest, Sandstone Oracle, Seismic Sense, Flopsie, Bumi's Buddy, Mask of Memory, Meteor Golem, Twisted Landscape, Night Scythe, Cogwork Librarian, Ghor-Clan Rampager"
"11","5","Red","R Burn","Spells, Humans","15","8","17","2.57","Staggershock, Dragon's Rage Channeler, Heartfire Immolator, Thermo-Alchemist, Opera Love Song, Rimrock Knight, Rift Bolt, Iraxxa, Empress of Mars, Mishra's Factory, Ahn-Crop Crasher, Reinforced Ronin, Monstrous Rage, Reckless Pyrosurfer, Firebolt, Eden, Seat of the Sanctum, Coruscation Mage, Iroh's Demonstration, Greasewrench Goblin, Fireblast, Geological Appraiser, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Electrostatic Infantry, Brimstone Volley, Monastery Swiftspear, Hearth Elemental, Pinnacle Monk","Fiery Islet, Brawn, Amadeus Cho, Noise Marine, Wayfarer's Bauble, Confounding Riddle, Ash Barrens, Cliffhaven Kitesail, Mad Ratter, Balmor, Battlemage Captain, Under the Skin, High-Speed Hoverbike, Dragoon's Lance, Sprite Dragon, Peace Strider, Eldrazi Skyspawner, Grafted Wargear, Expressive Iteration, Writhing Chrysalis, Sheltered Thicket, Highway Robbery"
"11","6","Black/Blue","BU Reanimator","Spells","6","17","17","2.70","Ponder, Undercity Sewers, Iron-Shield Elf, Halo Forager, Mulldrifter, Duress, Baleful Strix, Irrigated Farmland, The Eldest Reborn, Talisman of Dominance, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Necromancy, Bone Shards, Resentful Revelation, Night's Whisper, Demonic Tutor, Fell, Dinrova Horror, Island, Island, Island, Island, Sink into Stupor, Animate Dead, Unburial Rites, Remand, Kasmina, Enigmatic Mentor, Obsessive Stitcher, Collector's Vault, Exhume, Watery Grave","Frost Trickster, Hypnotic Sprite, Curiosity, Thought-Stalker Warlock, Rise from the Tides, Prismari Campus, Canyon Crab, Imperial Oath, Spyglass Siren, Intimidation Campaign, Drown in Sorrow, Bonder's Ornament, Guarded Heir, Sontaran General, Cynette, Jelly Drover, Wreckage Wickerfolk, Serum Visionary, Slickshot Lockpicker, Echoing Truth"
"11","7","Green/White","GW Counters","Enchantments","11","12","17","2.65","Dawnbringer Cleric, Prismatic Vista, Witch Enchanter, Requisition Raid, Ephemerate, Grey Knight Paragon, The Duke, Rebel Sentry, Journey to Nowhere, Elvish Mystic, Nyxborn Hydra, Essence Reliquary, Surgical Suite // Hospital Room, Trumpeting Herd, Curse of Predation, The Aesir Escape Valhalla, Temur Sabertooth, Swords to Plowshares, Flickerwisp, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Plains, Plains, Plains, Plains, Plains, Plains, Malevolent Rumble, Lush Portico, Emergency Eject, All-Fates Stalker, Paradise Druid, Scurry Oak, Reprieve","Oketra's Monument, Dewdrop Cure, Circuit Mender, Meteor Sword, Deceptive Landscape, Picklock Prankster, Contaminated Landscape, Bountiful Landscape, Eddymurk Crab, Sheltering Landscape, Pack Guardian, Archetype of Courage, Underground Mortuary, Practiced Scrollsmith, Path to the World Tree, Chainweb Aracnir, Elite Interceptor, Spider Spawning, Bannerhide Krushok, Hero of the Dunes"
"11","8","Black","B Midrange","Black","14","9","17","3.00","Lively Dirge, Syr Konrad, the Grim, Golgari Rot Farm, Cut Down, Victimize, Morbid Opportunist, Lord Skitter's Butcher, Vampire Sovereign, Triarch Praetorian, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Curse of Disturbance, Shriekmaw, Ravenous Chupacabra, Eviscerator's Insight, Overgrown Tomb, Hymn to Tourach, Carrion Feeder, Arms of Hadar, Bastion of Remembrance, Goliath, Mass Manipulator, Faller's Faithful, Lampad of Death's Vigil, Deep-Cavern Bat, Tortured Existence, Huskburster Swarm, Vampire Nighthawk","Talisman of Creativity, Rise of the Witch-king, Faithless Looting, Honest Rutstein, Ashnod's Altar, Mischievous Mystic, Epochrasite, Primordial Pachyderm, Mishra's Bauble, Marauding Sphinx, Godless Shrine, Beast Within, Stampeding Scurryfoot, Heirloom Blade, Shattered Landscape, Elas il-Kor, Sadistic Pilgrim, Charging Strifeknight, The Cave of Two Lovers, Sonic Screwdriver, Agent 13, Sharon Carter"
"12","1","Red/Blue","RU Spellslinger","Spells","13","10","17","2.65","Fiery Islet, Amethyst Dragon, Talisman of Creativity, Frost Trickster, Multiversal Passage, Hypnotic Sprite, Thermo-Alchemist, Start the TARDIS, Prismari Campus, Eddymurk Crab, Faithless Looting, Talrand's Invocation, Spyglass Siren, Mishra's Factory, Young Pyromancer, Mad Ratter, Firebolt, Rally at the Hornburg, Coruscation Mage, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Preordain, Codecracker Hound, Island, Island, Island, Island, Island, Twinshot Sniper, Expressive Iteration, Fire Magic, Hearth Elemental, Khenra Spellspear","Simic Growth Chamber, Everflowing Chalice, Spectral Procession, Razorkin Hordecaller, Scrapwork Mutt, Intimidation Campaign, Gut, True Soul Zealot, Untethered Express, Signal Pest, Meat Locker // Drowned Diner, Bridgeworks Battle, Path to the World Tree, The Neutrinos, Earthrumbler, Coastline Marauders, Hedge Maze, Elite Interceptor, Shrine of Burning Rage"
"12","2","Blue","U Spellslinger","Spells, Rogues","9","14","17","2.78","Chart a Course, Hard Evidence, Faerie Conclave, Brawn, Amadeus Cho, Lose Focus, Breeding Pool, Elixir of Immortality, Picklock Prankster, Mulldrifter, Wayfarer's Bauble, Rise from the Tides, Omen of the Sea, Fact or Fiction, Canyon Crab, Hieroglyphic Illumination, Daze, Pestermite, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Vandal, Sink into Stupor, Shoreline Looter, Counterspell, Control Magic, Archive Dragon, Murmuring Mystic, Echoing Truth","Steam Vents, Seething Landscape, Shroudstomper, Vilespawn Spider, Irrigated Farmland, Bonder's Ornament, Wolfwillow Haven, Heirloom Blade, Stormkeld Vanguard, Mana Tithe, High-Speed Hoverbike, Charging Strifeknight, Elite Scaleguard, Foreboding Landscape, Shepherd of the Clouds, Sonic Screwdriver, Sheltered by Ghosts, Tranquil Landscape, Mask of Memory, Hallowed Fountain"
"12","3","Red/White","RW Aggro","Humans","11","12","17","2.26","Choco-Comet, Dragon's Rage Channeler, Heartfire Immolator, Opera Love Song, Painter's Studio // Defaced Gallery, Rift Bolt, Rally the Peasants, Inspiring Vantage, Sacred Foundry, Bonesplitter, Heartfire Hero, Kumano Faces Kakkazan, Reckless Pyrosurfer, Porcelain Legionnaire, Flametongue Yearling, Chain Lightning, Iroh's Demonstration, Adanto Vanguard, Splitskin Doll, Samurai's Katana, Geological Appraiser, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Goblin Trenches, Plains, Plains, Heroic Reinforcements, Monastery Swiftspear, Seeker of the Way, Sunbaked Canyon","Justice, Vance Astrovik, Noise Marine, Charging Monstrosaur, Dragon Trainer, Bloodbraid Elf, Joo Dee, One of Many, Imperial Oath, Sheltering Landscape, Cliffhaven Kitesail, Archetype of Courage, Momo, Playful Pet, Duskwatch Recruiter, Pyretic Rebirth, Rhox Veteran, Flopsie, Bumi's Buddy, Treetop Village, Sheltered Thicket, Skateboard, Pummeler for Hire"
"12","4","Blue/White","UW Control","Humans","12","11","17","2.70","Talisman of Progress, Plumecreed Escort, Kor Skyfisher, Killmonger, Scourge of Wakanda, Stock Up, Horizon Canopy, Journey to Nowhere, Scattered Groves, Confounding Riddle, Essence Reliquary, Touch the Spirit Realm, Reflector Mage, Wall of Omens, Cynette, Jelly Drover, Faebloom Trick, Swords to Plowshares, Island, Island, Island, Island, Island, Island, Island, Faerie Seer, Memory Lapse, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Sharae of Numbing Depths, Thraben Inspector, Githzerai Monk, Lush Portico, Remand, Cloudgoat Ranger, Red Guardian, Super-Soldier, Reprieve","Reclamation Sage, Drix Interception, Aerie Auxiliary, Circuit Mender, Curiosity, Prava of the Steel Legion, Kitchen Finks, Guarded Heir, Surgical Suite // Hospital Room, The Last Ronin's Technique, Stampeding Scurryfoot, Trostani's Summoner, Spinewoods Paladin, Rise of the Ants, Meteor Golem, Emergency Eject, Moment of Truth, Thopter Squadron, Anafenza, Kin-Tree Spirit"
